subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_match_field	object_match_field	match_string
GOLDTERMS:Engineered-Bioreactor-Photobioreactor	Engineered > Bioreactor > Photobioreactor	skos:exactMatch	ENVO:03600077	photobioreactor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	photobioreactor
GOLDTERMS:Engineered-Built-environment-Canal-Irrigation-canal	Engineered > Built environment > Canal > Irrigation canal	skos:exactMatch	ENVO:00000036	irrigation canal	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	irrigation canal
GOLDTERMS:Engineered-Built-environment-Drinking-water-treatment-plant	Engineered > Built environment > Drinking water treatment plant	skos:exactMatch	ENVO:03600004	drinking water treatment plant	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	drinking water treatment plant
GOLDTERMS:Engineered-Built-environment-Fermentation-pit	Engineered > Built environment > Fermentation pit	skos:exactMatch	ENVO:03600039	fermentation pit	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	fermentation pit
GOLDTERMS:Engineered-Built-environment-Hospital-ICU	Engineered > Built environment > Hospital > ICU	skos:exactMatch	ENVO:03501152	intensive care unit facility	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	icu
GOLDTERMS:Engineered-Built-environment-Nuclear-test-reactor	Engineered > Built environment > Nuclear test reactor	skos:exactMatch	ENVO:02000136	research nuclear reactor	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	nuclear test reactor
GOLDTERMS:Engineered-Built-environment-Pipeline-Drinking-water-pipeline	Engineered > Built environment > Pipeline > Drinking water pipeline	skos:exactMatch	ENVO:03600003	drinking water pipeline network	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	drinking water pipeline
GOLDTERMS:Engineered-Built-environment-Swimming-pool	Engineered > Built environment > Swimming pool	skos:exactMatch	ENVO:01000965	constructed swimming pool	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	swimming pool
GOLDTERMS:Engineered-Industrial-production-Train-car	Engineered > Industrial production > Train car	skos:exactMatch	ENVO:03600051	train car	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	train car
GOLDTERMS:Engineered-Lab-enrichment-Defined-media-Compost	Engineered > Lab enrichment > Defined media > Compost	skos:closeMatch	ENVO:00002170	compost	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	compost
GOLDTERMS:Engineered-Paper	Engineered > Paper	skos:exactMatch	ENVO:03501256	sheet of paper	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	paper
GOLDTERMS:Engineered-Sewage-treatment-plant	Engineered > Sewage treatment plant	skos:exactMatch	ENVO:00003043	sewage plant	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	sewage treatment plant
GOLDTERMS:Engineered-Solid-waste-Agricultural-waste	Engineered > Solid waste > Agricultural waste	skos:broadMatch	ENVO:01000371	agricultural waste material	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	agricultural waste
GOLDTERMS:Engineered-Solid-waste-Household-waste	Engineered > Solid waste > Household waste	skos:broadMatch	ENVO:01000372	household waste material	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	household waste
GOLDTERMS:Engineered-Solid-waste-Industrial-waste	Engineered > Solid waste > Industrial waste	skos:broadMatch	ENVO:00002267	industrial waste material	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasBroadSynonym	industrial waste
GOLDTERMS:Engineered-WWTP	Engineered > WWTP	skos:exactMatch	ENVO:00002272	waste treatment plant	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasExactSynonym	wwtp
GOLDTERMS:Environmental-Aquatic-Marine-Archipelago	Environmental > Aquatic > Marine > Archipelago	skos:exactMatch	ENVO:00000220	archipelago	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	archipelago
GOLDTERMS:Environmental-Aquatic-Marine-Continental-margin	Environmental > Aquatic > Marine > Continental margin	skos:exactMatch	ENVO:01000298	continental margin	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	continental margin
GOLDTERMS:Environmental-Aquatic-Marine-River-plume	Environmental > Aquatic > Marine > River plume	skos:exactMatch	ENVO:03600070	river plume	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	river plume
GOLDTERMS:Environmental-Terrestrial-Nest	Environmental > Terrestrial > Nest	skos:closeMatch	ENVO:00005803	animal habitation	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasNarrowSynonym	nest
GOLDTERMS:Environmental-Terrestrial-Soil-Arable	Environmental > Terrestrial > Soil > Arable	skos:exactMatch	ENVO:00005742	arable soil	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	arable
GOLDTERMS:Environmental-Terrestrial-Soil-Mineral-horizon	Environmental > Terrestrial > Soil > Mineral horizon	skos:exactMatch	ENVO:03600011	mineral horizon	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	mineral horizon
GOLDTERMS:Environmental-Terrestrial-Soil-Nature-reserve	Environmental > Terrestrial > Soil > Nature reserve	skos:exactMatch	ENVO:00000363	area designated as a nature reserve	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasRelatedSynonym	nature reserve
GOLDTERMS:Environmental-Terrestrial-Soil-Pasture	Environmental > Terrestrial > Soil > Pasture	skos:exactMatch	ENVO:00005773	pasture soil	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	pasture
GOLDTERMS:Environmental-Terrestrial-Soil-Ranch	Environmental > Terrestrial > Soil > Ranch	skos:closeMatch	ENVO:01001207	ranch	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	rdfs:label	ranch
GOLDTERMS:3984	Environmental > Aquatic	skos:exactMatch	ENVO:00002030	aquatic biome	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasRelatedSynonym	aquatic		semapv:RegularExpressionReplacement
GOLDTERMS:4003	Environmental > Aquatic > Marine	skos:exactMatch	ENVO:00000447	marine biome	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasRelatedSynonym	marine		semapv:RegularExpressionReplacement
GOLDTERMS:4023	Environmental > Aquatic > Marine > Cold seeps	skos:exactMatch	ENVO:01000263	cold seep	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	cold seep	semapv:RegularExpressionReplacement	
GOLDTERMS:4026	Environmental > Aquatic > Marine > Oil seeps	skos:exactMatch	ENVO:00002063	oil seep	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	oil seep	semapv:RegularExpressionReplacement	
GOLDTERMS:4027	Environmental > Aquatic > Marine > Hydrothermal vents	skos:exactMatch	ENVO:00000215	hydrothermal vent	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	hydrothermal vent	semapv:RegularExpressionReplacement	
GOLDTERMS:4031	Environmental > Aquatic > Marine > Hydrothermal vents > Black smokers	skos:exactMatch	ENVO:00000218	black smoker	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	black smoker	semapv:RegularExpressionReplacement	
GOLDTERMS:4044	Environmental > Aquatic > Marine > Coastal	skos:exactMatch	ENVO:00000303	sea coast	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasRelatedSynonym	coastal		semapv:RegularExpressionReplacement
GOLDTERMS:4138	Host-associated > Human	owl:differentFrom	ENVO:01000219	anthropogenic terrestrial biome	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasRelatedSynonym	human		semapv:RegularExpressionReplacement
GOLDTERMS:4196	Environmental > Terrestrial > Volcanic > Fumaroles	skos:exactMatch	ENVO:00000216	fumarole	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	fumarole	semapv:RegularExpressionReplacement	
GOLDTERMS:4198	Environmental > Terrestrial	skos:exactMatch	ENVO:00000446	terrestrial biome	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasRelatedSynonym	terrestrial		semapv:RegularExpressionReplacement
GOLDTERMS:4237	Environmental > Terrestrial > Soil > Loam > Agricultural	skos:closeMatch	ENVO:00000077	agricultural ecosystem	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasRelatedSynonym	agricultural		semapv:RegularExpressionReplacement
GOLDTERMS:4306	Engineered > Bioremediation > Metal	skos:exactMatch	ENVO:01001069	metallic material	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasRelatedSynonym	metal		
GOLDTERMS:4390	Engineered > Paper > Currency notes	skos:exactMatch	ENVO:00003896	currency note	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	currency note	semapv:RegularExpressionReplacement	
GOLDTERMS:4656	Environmental > Aquatic > Marine > Oceanic > Crustal Fluids	skos:exactMatch	ENVO:03600082	crustal fluid	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	crustal fluid	semapv:RegularExpressionReplacement	
GOLDTERMS:4718	Environmental > Terrestrial > Asphalt lakes	skos:exactMatch	ENVO:00000165	asphalt lake	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	asphalt lake	semapv:RegularExpressionReplacement	
GOLDTERMS:5786	Host-associated > Plants > Roots > Galls	owl:differentFrom	ENVO:02000023	bile material	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	oio:hasRelatedSynonym	gall	semapv:RegularExpressionReplacement	
GOLDTERMS:5788	Engineered > Industrial production > Chemical products	skos:exactMatch	ENVO:2000000	chemical product	semapv:LexicalMatching	oaklib	0.5	oio:hasRelatedSynonym	rdfs:label	chemical product	semapv:RegularExpressionReplacement	
GOLDTERMS:5809	Environmental > Terrestrial > Soil > Peat > Mire	skos:closeMatch	ENVO:00000044	peatland	semapv:LexicalMatching	oaklib	0.5	oio:hasExactSynonym	oio:hasRelatedSynonym	mire		
GOLDTERMS:5809	Environmental > Terrestrial > Soil > Peat > Mire	skos:closeMatch	ENVO:01001209	wetland ecosystem	semapv:LexicalMatching	oaklib	0.8	oio:hasExactSynonym	oio:hasNarrowSynonym	mire		
GOLDVOCAB:Acid-mine-Drainage	Acid Mine Drainage	skos:exactMatch	ENVO:00001997	acid mine drainage	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acid mine drainage
GOLDVOCAB:Acid-Mine-Drainage	Acid Mine Drainage	skos:exactMatch	ENVO:00001997	acid mine drainage	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	acid mine drainage
GOLDVOCAB:Activated-Sludge	Activated Sludge	skos:exactMatch	ENVO:00002046	activated sludge	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	activated sludge
GOLDVOCAB:Agricultural-field	Agricultural field	skos:exactMatch	ENVO:00000114	agricultural field	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	agricultural field
GOLDVOCAB:Agricultural-land	Agricultural land	skos:closeMatch	ENVO:00000077	agricultural ecosystem	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	agricultural land
GOLDVOCAB:Agricultural-soil	Agricultural soil	skos:exactMatch	ENVO:00002259	agricultural soil	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	agricultural soil
GOLDVOCAB:Agricultural-waste	Agricultural waste	skos:exactMatch	ENVO:01000371	agricultural waste material	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	agricultural waste
GOLDVOCAB:Air	Air	skos:exactMatch	ENVO:00002005	air	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	air
GOLDVOCAB:Algal-bloom	Algal bloom	skos:exactMatch	ENVO:2000004	algal bloom	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	algal bloom
GOLDVOCAB:Alpine	Alpine	skos:exactMatch	ENVO:01001835	alpine biome	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	alpine
GOLDVOCAB:Animal-waste	Animal waste	skos:exactMatch	ENVO:00002276	animal waste material	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	animal waste
GOLDVOCAB:Aquaculture	Aquaculture	skos:exactMatch	ENVO:03600074	aquaculture farm	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasBroadSynonym	aquaculture
GOLDVOCAB:Aquifer	Aquifer	skos:exactMatch	ENVO:00012408	aquifer	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	aquifer
GOLDVOCAB:Arable	Arable	skos:exactMatch	ENVO:01001177	arable land	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	arable
GOLDVOCAB:Archipelago	Archipelago	skos:exactMatch	ENVO:00000220	archipelago	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	archipelago
GOLDVOCAB:Aviation-fuel	Aviation fuel	skos:exactMatch	ENVO:00003903	aviation fuel	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	aviation fuel
GOLDVOCAB:Bagasse	Bagasse	skos:exactMatch	ENVO:00002872	bagasse	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	bagasse
GOLDVOCAB:Beach	Beach	skos:exactMatch	ENVO:00000091	beach	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	beach
GOLDVOCAB:Biochar	Biochar	skos:exactMatch	ENVO:2000007	biochar	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	biochar
GOLDVOCAB:Biocrust	Biocrust	skos:exactMatch	ENVO:01000909	biocrust	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	biocrust
GOLDVOCAB:Biofilm	Biofilm	skos:exactMatch	ENVO:00002034	biofilm	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	biofilm
GOLDVOCAB:Biogas	Biogas	skos:exactMatch	ENVO:01000556	biogas	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	biogas
GOLDVOCAB:Bioreactor	Bioreactor	skos:exactMatch	ENVO:00002123	bioreactor	semapv:LexicalMatching	oaklib	0.8497788951776651	rdfs:label	rdfs:label	bioreactor
GOLDVOCAB:Bog	Bog	skos:closeMatch	ENVO:00000044	peatland	semapv:LexicalMatching	oaklib	0.5	rdfs:label	oio:hasRelatedSynonym	bog
GOLDVOCAB:Bog	Bog	skos:closeMatch	ENVO:01001209	wetland ecosystem	semapv:LexicalMatching	oaklib	0.8	rdfs:label	oio:hasNarrowSynonym	bog
